Date,Open,High,Low,Close,Volume,DominanceBTC
2024-06-01,182764280.40,240000000.00,120000000.00,198420300.10,8300000,100.0
2024-06-02,198420300.10,255000000.00,145000000.00,212984420.50,8350000,100.0
2024-06-03,212984420.50,268000000.00,160000000.00,226742980.90,8400000,100.0
2024-06-04,226742980.90,280000000.00,175000000.00,238498220.30,8450000,100.0
2024-06-05,238498220.30,295000000.00,190000000.00,252784420.70,8500000,100.0
2024-06-06,252784420.70,310000000.00,205000000.00,267498220.10,8550000,100.0
2024-06-07,267498220.10,330000000.00,220000000.00,284764280.40,8600000,100.0
2024-06-08,284764280.40,355000000.00,235000000.00,304642980.80,8650000,100.0
2024-06-09,304642980.80,380000000.00,250000000.00,328742980.20,8700000,100.0
2024-06-10,328742980.20,410000000.00,270000000.00,356984420.60,8750000,100.0
2024-06-11,356984420.60,445000000.00,290000000.00,388742980.10,8800000,100.0
2024-06-12,388742980.10,485000000.00,315000000.00,426984420.50,8850000,100.0
2024-06-13,426984420.50,535000000.00,340000000.00,468742980.90,8900000,100.0
2024-06-14,468742980.90,590000000.00,370000000.00,514498220.30,8950000,100.0
2024-06-15,514498220.30,650000000.00,405000000.00,568784420.70,9000000,100.0
2024-06-16,568784420.70,720000000.00,445000000.00,632498220.10,9050000,100.0
2024-06-17,632498220.10,800000000.00,490000000.00,704764280.40,9100000,100.0
2024-06-18,704764280.40,895000000.00,540000000.00,792642980.80,9150000,100.0
2024-06-19,792642980.80,1010000000.00,600000000.00,896742980.20,9200000,100.0
2024-06-20,896742980.20,1150000000.00,665000000.00,1026984420.60,9250000,100.0
2024-06-21,1026984420.60,1320000000.00,740000000.00,1198742980.10,9300000,100.0
2024-06-22,1198742980.10,1530000000.00,830000000.00,1386984420.50,9350000,100.0
2024-06-23,1386984420.50,1790000000.00,930000000.00,1628742980.90,9400000,100.0
2024-06-24,1628742980.90,2100000000.00,1050000000.00,1914498220.30,9450000,100.0
2024-06-25,1914498220.30,2500000000.00,1200000000.00,2278784420.70,9500000,100.0
2024-06-26,2278784420.70,3000000000.00,1400000000.00,2732498220.10,9550000,100.0
2024-06-27,2732498220.10,3650000000.00,1650000000.00,3324764280.40,9600000,100.0
2024-06-28,3324764280.40,4500000000.00,1950000000.00,4017642980.80,9650000,100.0
2024-06-29,4017642980.80,5600000000.00,2300000000.00,4828742980.20,9700000,100.0
2024-06-30,4828742980.20,7200000000.00,2700000000.00,5984984420.60,9750000,100.0
