Date,Open,High,Low,Close,Volume,DominanceBTC
2022-05-01,38249.230469,38349.968750,37177.365234,37276.910156,20759504330,40.8
2022-05-02,37265.894531,37872.142578,37169.570313,37817.500000,13125734602,40.9
2022-05-03,37816.144531,37820.244141,37400.314453,37591.384766,12785446832,40.8
2022-05-04,37591.730469,37979.982422,37070.849609,37525.339844,17703288330,40.8
2022-05-05,37514.873047,38371.078125,37207.931641,38307.597656,17733373139,41.0
2022-05-06,38300.058594,39995.837891,37324.548828,38422.701172,31854242019,41.0
2022-05-07,38428.464844,39871.546875,38402.886719,39473.787109,27153445027,41.3
2022-05-08,39481.013672,39572.791016,38929.609375,39340.261719,17544464887,41.3
2022-05-09,39336.566406,39452.455078,38841.107422,39248.488281,10662634333,41.3
2022-05-10,39245.515625,39952.029297,39114.021484,39268.806641,14652199272,41.3
2022-05-11,39227.103516,39329.935547,37680.792969,38091.568359,18655599976,41.0
2022-05-12,38087.175781,38881.298828,37924.123047,38680.537109,16432924527,41.2
2022-05-13,38680.494141,39259.533203,38178.388672,39006.308594,19122972518,41.3
2022-05-14,39031.304688,39353.185547,38694.039063,38847.710938,15548678514,41.3
2022-05-15,38851.480469,39668.908203,38845.509766,39534.384766,17936566518,41.5
2022-05-16,39538.859375,39820.126953,38468.966797,38904.623047,15913866714,41.4
2022-05-17,38901.623047,39157.517578,38441.367188,38454.978516,11301355486,41.3
2022-05-18,38450.457031,38663.271484,37310.134766,37694.273438,19122903752,41.1
2022-05-19,37695.068359,37821.400391,37375.601563,37658.775391,14128593256,41.1
2022-05-20,37654.636719,38322.687500,36883.669922,37621.755859,20656025026,41.1
2022-05-21,37621.085938,37621.941406,36781.826172,37000.789063,16724343943,41.0
2022-05-22,36987.662109,37055.646484,35878.429688,36804.990234,19313599897,40.9
2022-05-23,36807.769531,37030.482422,36710.873047,36784.078125,9999171605,40.9
2022-05-24,36788.974609,37150.976563,36661.355469,36930.638672,10014858959,41.0
2022-05-25,36931.384766,37646.347656,36766.097656,37192.693359,14413231792,41.0
2022-05-26,37171.513672,37299.304688,36878.947266,37036.650391,12732238816,41.0
2022-05-27,37035.470703,37465.927734,36600.144531,37398.802734,15140006925,41.1
2022-05-28,37401.650391,37466.527344,36415.101563,36832.208984,15222938600,41.0
2022-05-29,36826.753906,37128.619141,36700.210938,36890.128906,11258983301,41.0
2022-05-30,36888.841797,37155.158203,36843.277344,37129.585938,7044911360,41.1
2022-05-31,37118.423828,37265.917969,36706.921875,36753.826172,8647416921,41.0
